Player,Team,Games,SignatureAgentsRankedByUsage,RoundsPlayed,Rating,AverageCombatScore,KillsDeath,KAST,ADPR,KPR,APR,FKPR,FDPR,HeadshotPercent,ClutchSuccessPercent,Kills,Deaths,Assists,FirstKills,FirstDeaths,Year,IGL,CleanedRating,AdjustedRating,SelfishIndex,Region_x,Region_y,Region
spocki,Xperion NXT,209,"['sova', 'breach', 'kayo', 'skye', 'harbor']",440,0.86,169.7,0.83,69%,115.2,0.62,0.27,0.07,0.11,32%,11%,273,329,117,32,50,2024,True,0.86,0.7,0.37,EMEAS,EMEAS,EMEAS
spyzera,The Ultimates,491,"['skye', 'fade', 'raze', 'gekko', 'kayo']",1593,1.02,193.1,1.05,75%,126.7,0.68,0.33,0.08,0.08,30%,9%,1081,1031,524,122,120,2024,False,1.02,1.01,0.35,EMEAS,EMEAS,EMEAS
ssef,St. Clair Saints,564,"['viper', 'cypher', 'omen', 'killjoy']",401,0.94,186.0,0.87,70%,121.4,0.63,0.43,0.07,0.08,29%,9%,251,289,173,27,32,2024,False,0.94,0.76,0.55,Americas,Americas,Americas
starki,MOUZ,250,"['omen', 'astra', 'brimstone', 'kayo', 'viper']",1271,0.99,192.5,1.01,72%,124.5,0.68,0.35,0.09,0.1,31%,13%,865,857,445,116,121,2024,False,0.99,0.95,0.37,EMEAS,EMEAS,EMEAS
starkk,NOVO Esports,297,"['jett', 'raze', 'omen', 'astra', 'viper']",823,1.04,183.4,1.01,73%,120.9,0.65,0.33,0.07,0.06,26%,15%,537,530,272,58,50,2024,True,1.04,0.94,0.39,EMEAS,EMEAS,EMEAS
stavinci,ALTERNATE aTTaX,225,"['breach', 'kayo', 'skye', 'omen', 'sage']",661,0.95,176.3,0.91,71%,116.2,0.63,0.36,0.05,0.07,33%,18%,419,461,236,36,48,2024,False,0.95,0.83,0.45,EMEAS,EMEAS,EMEAS
sterben,Papara SuperMassive,356,"['omen', 'viper', 'astra', 'kayo', 'fade']",714,1.03,200.5,1.03,73%,130.9,0.7,0.38,0.09,0.09,31%,14%,501,487,270,62,67,2024,False,1.03,0.91,0.37,EMEAS,EMEAS,EMEAS
stix,Incognito,354,"['sova', 'viper', 'omen', 'skye', 'breach']",262,0.99,186.1,0.93,75%,122.8,0.67,0.26,0.08,0.05,27%,15%,175,188,68,21,13,2024,False,0.99,0.74,0.3,EMEAS,EMEAS,EMEAS
sturnn,Fenerbahçe Esports,213,"['omen', 'killjoy', 'viper', 'cypher', 'astra']",533,0.87,182.9,0.84,67%,120.0,0.63,0.24,0.07,0.09,30%,9%,337,402,129,35,49,2024,True,0.87,0.73,0.32,EMEAS,EMEAS,EMEAS
stwz1,LRNJ,127,"['breach', 'kayo', 'sova', 'viper', 'omen']",232,0.99,208.0,0.91,72%,130.1,0.7,0.5,0.06,0.08,28%,14%,163,179,115,13,18,2024,False,0.99,0.73,0.51,Americas,Americas,Americas
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",905,1.06,192.6,1.08,73%,127.9,0.68,0.31,0.07,0.06,27%,19%,613,569,283,61,55,2024,False,1.06,0.97,0.33,Americas,Americas,Americas
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",905,1.06,192.6,1.08,73%,127.9,0.68,0.31,0.07,0.06,27%,19%,613,569,283,61,55,2024,False,1.06,0.97,0.33,Americas,Americas,Pacific
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",905,1.06,192.6,1.08,73%,127.9,0.68,0.31,0.07,0.06,27%,19%,613,569,283,61,55,2024,False,1.06,0.97,0.33,Americas,Pacific,Americas
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",905,1.06,192.6,1.08,73%,127.9,0.68,0.31,0.07,0.06,27%,19%,613,569,283,61,55,2024,False,1.06,0.97,0.33,Americas,Pacific,Pacific
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",905,1.06,192.6,1.08,73%,127.9,0.68,0.31,0.07,0.06,27%,19%,613,569,283,61,55,2024,False,1.06,0.97,0.33,Pacific,Americas,Americas
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",905,1.06,192.6,1.08,73%,127.9,0.68,0.31,0.07,0.06,27%,19%,613,569,283,61,55,2024,False,1.06,0.97,0.33,Pacific,Americas,Pacific
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",905,1.06,192.6,1.08,73%,127.9,0.68,0.31,0.07,0.06,27%,19%,613,569,283,61,55,2024,False,1.06,0.97,0.33,Pacific,Pacific,Americas
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",905,1.06,192.6,1.08,73%,127.9,0.68,0.31,0.07,0.06,27%,19%,613,569,283,61,55,2024,False,1.06,0.97,0.33,Pacific,Pacific,Pacific
suka,Rapid Lofi,253,"['killjoy', 'cypher', 'fade', 'breach', 'sova']",657,1.08,217.3,1.04,74%,145.6,0.77,0.42,0.09,0.09,26%,15%,506,487,273,60,59,2024,False,1.08,0.94,0.3,Pacific,Pacific,Pacific
sultan,Revenant Esports,37,"['omen', 'viper', 'cypher', 'killjoy', 'brimstone']",347,1.26,241.5,1.33,73%,158.9,0.87,0.28,0.1,0.09,37%,10%,302,227,97,33,32,2024,False,1.26,0.99,0.11,Pacific,Pacific,Pacific
sunny,There is no tomorrow,49,"['viper', 'omen']",208,0.83,170.7,0.78,68%,115.8,0.61,0.31,0.06,0.07,33%,,126,162,64,12,14,2024,False,0.83,0.6,0.42,EMEAS,EMEAS,EMEAS
sunshine,who cars?,117,"['omen', 'sova', 'skye', 'killjoy', 'brimstone']",428,0.81,170.7,0.79,64%,112.2,0.61,0.22,0.06,0.1,28%,12%,261,331,95,25,43,2024,False,0.81,0.66,0.33,EMEAS,EMEAS,EMEAS
sushiboys,FULL SENSE,304,"['killjoy', 'cypher', 'jett']",1255,1.09,208.2,1.14,74%,136.8,0.74,0.3,0.07,0.06,23%,20%,923,808,372,93,81,2024,False,1.09,1.05,0.25,Pacific,Pacific,Pacific
suther,RETA Esports,213,"['raze', 'viper', 'kayo', 'killjoy', 'gekko']",674,0.99,181.8,0.92,77%,117.9,0.6,0.48,0.07,0.06,23%,13%,406,439,326,50,39,2024,False,0.99,0.87,0.7,Americas,Americas,Americas
swagzor,Team Occupy,48,"['raze', 'jett', 'neon']",400,1.03,242.3,1.04,66%,155.3,0.84,0.13,0.21,0.15,27%,18%,337,324,53,85,59,2024,False,1.03,0.83,0.09,EMEAS,EMEAS,EMEAS
swag,Legacy,180,"['killjoy', 'omen', 'cypher', 'sage', 'viper']",1000,0.96,184.5,0.96,72%,123.5,0.63,0.22,0.08,0.08,26%,10%,634,659,224,79,77,2024,False,0.96,0.89,0.31,Americas,Americas,Americas
sword,Outplayed,46,"['sova', 'killjoy', 'raze', 'viper', 'astra']",375,0.98,189.2,0.89,70%,128.6,0.65,0.3,0.09,0.09,24%,11%,244,274,114,32,34,2024,False,0.98,0.78,0.36,EMEAS,EMEAS,EMEAS
syko,JustUs,91,"['skye', 'sova', 'sage', 'kayo', 'gekko']",763,0.83,175.9,0.78,68%,117.0,0.6,0.3,0.06,0.11,35%,18%,459,590,228,44,84,2024,False,0.83,0.74,0.42,Pacific,Pacific,Pacific
sym,TSM,368,"['raze', 'jett', 'reyna', 'neon']",1691,1.02,241.1,1.06,70%,157.2,0.83,0.21,0.23,0.2,30%,19%,1404,1321,354,393,330,2024,False,1.02,1.02,0.12,Americas,Americas,Americas
syouta,FENNEL,201,"['astra', 'jett', 'raze', 'viper', 'cypher']",1043,1.08,231.3,1.16,70%,150.5,0.83,0.16,0.17,0.16,28%,21%,868,751,170,176,169,2024,False,1.08,1.01,0.1,Pacific,Pacific,Pacific
szimpli,DVM Esport,286,"['raze', 'chamber', 'jett', 'reyna']",546,0.97,220.9,0.97,68%,145.3,0.76,0.17,0.18,0.2,29%,8%,417,429,94,98,107,2024,False,0.97,0.82,0.15,EMEAS,EMEAS,EMEAS
szoren,Requiem,173,"['raze', 'jett', 'kayo', 'sova', 'skye']",690,1.04,200.7,1.07,72%,131.3,0.73,0.33,0.07,0.09,30%,7%,505,474,228,46,61,2024,False,1.04,0.91,0.28,EMEAS,EMEAS,EMEAS
t0ba,Requiem,81,"['cypher', 'killjoy', 'sova', 'skye', 'fade']",743,1.07,204.4,1.1,73%,137.1,0.72,0.28,0.09,0.08,24%,15%,535,487,205,67,62,2024,False,1.07,0.95,0.26,EMEAS,EMEAS,EMEAS
tag,DSYRE,227,"['raze', 'cypher', 'killjoy', 'breach', 'jett']",631,1.08,206.9,1.13,74%,139.6,0.75,0.32,0.09,0.1,34%,17%,472,419,201,59,62,2024,False,1.08,0.94,0.25,EMEAS,EMEAS,EMEAS
tajrex,trashcan,134,"['jett', 'raze', 'viper', 'breach', 'killjoy']",572,0.96,206.7,0.92,70%,138.9,0.7,0.24,0.13,0.12,24%,6%,400,435,136,77,69,2024,False,0.96,0.82,0.25,EMEAS,EMEAS,EMEAS
tbloy,Santa Gang,43,"['raze', 'jett', 'killjoy']",461,0.83,206.3,0.85,66%,138.5,0.7,0.16,0.16,0.18,22%,12%,321,377,72,72,84,2024,False,0.83,0.68,0.19,Pacific,Pacific,Pacific
teague,Blinn,607,"['kayo', 'skye', 'breach', 'sova']",1284,0.98,178.5,0.89,73%,115.6,0.6,0.53,0.07,0.08,22%,12%,768,866,675,87,95,2024,False,0.98,0.94,0.8,Americas,Americas,Americas
techno,Orangutan,177,"['omen', 'viper', 'skye', 'sova', 'fade']",1099,1.1,208.1,1.11,74%,135.2,0.74,0.37,0.09,0.07,27%,17%,809,730,410,94,78,2024,False,1.1,1.04,0.3,Pacific,Pacific,Pacific
teerapong,Team NKT,154,"['raze', 'skye', 'kayo', 'sage', 'breach']",356,0.97,218.6,0.99,72%,144.3,0.75,0.29,0.09,0.12,21%,13%,268,270,104,33,44,2024,False,0.97,0.77,0.23,Pacific,Pacific,Pacific
tellfeenzo,Team Occupy,200,"['killjoy', 'cypher', 'viper']",441,0.87,188.4,0.85,63%,128.5,0.66,0.2,0.11,0.12,28%,12%,293,344,88,48,53,2024,False,0.87,0.71,0.26,EMEAS,EMEAS,EMEAS
tempo,SweetNsour,136,"['killjoy', 'cypher', 'breach', 'chamber', 'viper']",1093,0.97,198.4,1.03,68%,131.6,0.72,0.16,0.11,0.1,29%,13%,782,760,172,123,106,2024,False,0.97,0.91,0.18,EMEAS,EMEAS,EMEAS
tempz,LaZe,165,"['skye', 'breach', 'kayo', 'sova', 'sage']",475,0.98,183.0,0.94,71%,120.2,0.64,0.4,0.06,0.08,30%,11%,305,323,191,30,39,2024,False,0.98,0.81,0.49,Pacific,Pacific,Pacific
tesseract,Velocity Gaming,227,"['sova', 'fade', 'skye', 'sage']",384,1.04,230.3,1.11,69%,147.8,0.79,0.24,0.13,0.1,28%,13%,304,275,93,48,37,2024,False,1.04,0.83,0.17,Pacific,Pacific,Pacific
thebigfiz,Mandatory,263,"['sova', 'breach', 'viper', 'omen', 'skye']",806,0.97,180.8,0.93,70%,124.3,0.64,0.34,0.06,0.08,26%,17%,515,552,273,48,65,2024,False,0.97,0.87,0.41,,,
thiefy,NOEZ FOXX,133,"['raze', 'jett', 'kayo', 'neon', 'phoenix']",389,0.93,204.1,0.94,67%,135.7,0.71,0.24,0.13,0.14,22%,11%,276,293,95,49,53,2024,False,0.93,0.75,0.24,Pacific,Pacific,Pacific
thief,YFP Gaming,506,"['reyna', 'raze', 'omen', 'astra', 'cypher']",548,1.02,197.1,1.03,72%,127.7,0.72,0.26,0.09,0.08,28%,12%,393,381,143,49,45,2024,False,1.02,0.87,0.24,Americas,Americas,Americas
ticey,SweetNsour,138,"['raze', 'jett', 'skye']",1187,1.1,238.3,1.14,71%,155.8,0.83,0.19,0.19,0.17,19%,14%,990,871,228,228,199,2024,False,1.1,1.05,0.11,EMEAS,EMEAS,EMEAS
tidus,Akroma,273,"['omen', 'raze', 'sova', 'brimstone', 'killjoy']",595,0.9,167.5,0.88,69%,113.7,0.61,0.25,0.05,0.08,29%,18%,362,413,149,28,45,2024,True,0.9,0.77,0.36,EMEAS,EMEAS,EMEAS
tinchoff,All Knights,214,"['killjoy', 'cypher', 'viper', 'chamber']",1427,0.99,172.5,1.03,73%,113.9,0.63,0.18,0.08,0.08,32%,19%,901,874,253,112,119,2024,False,0.99,0.97,0.27,Americas,Americas,Americas
ting2k5,Team Flash,146,"['jett', 'sova', 'omen', 'chamber', 'breach']",488,1.04,197.8,1.14,69%,134.3,0.75,0.15,0.13,0.14,29%,15%,367,321,75,61,68,2024,False,1.04,0.87,0.15,Pacific,Pacific,Pacific
tio,Rebirth Esports,249,"['sova', 'viper', 'omen', 'skye', 'killjoy']",216,1.05,196.8,1.0,75%,135.1,0.67,0.23,0.06,0.06,19%,16%,144,144,50,14,14,2024,False,1.05,0.76,0.27,Americas,Americas,Americas
tkzin,Furious Gaming,31,"['jett', 'raze', 'kayo', 'fade', 'sova']",267,0.77,172.3,0.73,64%,112.7,0.59,0.24,0.11,0.15,28%,12%,157,214,64,29,41,2024,False,0.77,0.58,0.37,Americas,Americas,Americas
tonbo,Murash Gaming,141,"['sova', 'cypher', 'killjoy', 'sage']",962,1.06,205.6,1.02,70%,137.5,0.73,0.23,0.08,0.06,31%,18%,703,686,226,79,56,2024,False,1.06,0.98,0.21,Pacific,Pacific,Pacific
touven,Galatasaray Esports,268,"['sova', 'jett', 'raze', 'breach', 'omen']",821,0.98,197.2,0.92,70%,134.3,0.67,0.33,0.09,0.12,27%,9%,553,600,274,70,100,2024,False,0.98,0.88,0.36,EMEAS,EMEAS,EMEAS
toy,Please Don't Fire,65,"['breach', 'jett', 'omen', 'skye', 'brimstone']",212,0.85,165.4,0.86,71%,105.5,0.61,0.31,0.03,0.03,29%,10%,130,152,66,7,7,2024,False,0.85,0.61,0.42,Pacific,Pacific,Pacific
tr1x,Ivy League Gaming,74,"['jett', 'reyna', 'killjoy', 'kayo', 'raze']",324,0.75,162.4,0.69,63%,102.7,0.56,0.3,0.08,0.12,30%,25%,180,261,98,25,38,2024,False,0.75,0.58,0.48,Pacific,Pacific,Pacific
treelover,ESC Gaming,246,"['omen', 'astra', 'viper', 'brimstone', 'sova']",584,0.88,166.2,0.79,67%,112.7,0.57,0.31,0.07,0.09,31%,11%,333,420,183,39,55,2024,False,0.88,0.75,0.48,EMEAS,EMEAS,EMEAS
tripciew,Rapid Lofi,80,"['sova', 'breach', 'viper', 'omen', 'sage']",382,0.85,176.9,0.8,68%,117.2,0.6,0.29,0.07,0.13,31%,17%,229,285,109,25,50,2024,False,0.85,0.68,0.41,Pacific,Pacific,Pacific
tryst,Medal Esports,196,"['killjoy', 'viper', 'kayo', 'breach', 'omen']",734,0.95,183.6,0.91,71%,119.1,0.66,0.35,0.06,0.07,29%,17%,487,536,260,44,53,2024,False,0.95,0.84,0.4,Pacific,Pacific,Pacific
tupai,DIS Esports,46,"['sova', 'cypher', 'reyna', 'skye', 'jett']",219,0.72,188.8,0.68,60%,126.8,0.62,0.18,0.16,0.13,28%,6%,135,198,40,34,28,2024,False,0.72,0.52,0.28,Pacific,Pacific,Pacific
turko,Fire Flux Esports,319,"['sage', 'killjoy', 'brimstone', 'skye', 'cypher']",818,1.1,203.2,1.15,75%,133.5,0.72,0.25,0.09,0.07,33%,20%,593,516,206,72,58,2024,False,1.1,0.99,0.24,EMEAS,EMEAS,EMEAS
tweethy,genziary,136,"['killjoy', 'cypher', 'viper', 'sova', 'chamber']",242,0.84,167.7,0.8,68%,109.2,0.6,0.19,0.04,0.11,29%,12%,144,179,47,10,27,2024,False,0.84,0.62,0.31,EMEAS,EMEAS,EMEAS
umaruchans,XOXO-01,33,"['killjoy', 'skye', 'gekko']",220,1.06,213.3,0.99,69%,144.7,0.76,0.2,0.08,0.06,35%,10%,167,169,45,18,14,2024,False,1.06,0.77,0.17,Pacific,Pacific,Pacific
umu7,Papara SuperMassive,72,"['jett', 'raze', 'yoru', 'cypher']",1003,0.97,213.3,1.01,70%,140.2,0.75,0.18,0.15,0.13,24%,17%,750,745,180,154,126,2024,False,0.97,0.9,0.17,EMEAS,EMEAS,EMEAS
unfake,Zerance,309,"['sova', 'skye', 'killjoy', 'breach']",763,0.99,189.0,1.0,70%,124.2,0.69,0.27,0.08,0.09,36%,18%,523,525,203,58,68,2024,True,0.99,0.88,0.28,EMEAS,EMEAS,EMEAS
unhappy,Hungkuang Falcon,65,"['killjoy', 'cypher']",383,0.92,185.3,0.92,67%,126.3,0.67,0.14,0.08,0.04,29%,11%,255,277,53,29,17,2024,False,0.92,0.74,0.2,Pacific,Pacific,Pacific
urango,Galorys,224,"['kayo', 'raze', 'breach', 'sage', 'jett']",1650,0.9,195.0,0.9,69%,126.8,0.68,0.32,0.1,0.12,28%,11%,1114,1236,521,161,205,2024,True,0.9,0.9,0.34,Americas,Americas,Americas
uyen,Carti World,46,"['raze', 'sova', 'viper', 'gekko', 'astra']",294,1.03,209.0,0.99,72%,143.4,0.73,0.29,0.12,0.1,24%,16%,214,217,85,35,28,2024,False,1.03,0.79,0.25,Pacific,Pacific,Pacific
v1c,Moist x Shopify,449,"['omen', 'brimstone', 'kayo', 'killjoy', 'breach']",826,1.19,225.7,1.27,78%,146.0,0.79,0.36,0.1,0.06,27%,10%,653,515,297,85,51,2024,False,1.19,1.08,0.23,Americas,Americas,Americas
v1nny,RED Canids,441,"['skye', 'sova', 'breach', 'kayo', 'cypher']",1223,0.98,190.2,0.97,71%,126.2,0.66,0.35,0.06,0.1,33%,12%,809,837,432,73,117,2024,False,0.98,0.94,0.4,Americas,Americas,Americas
vague,United Gaming,289,"['raze', 'jett', 'omen', 'reyna']",1470,1.04,238.0,1.12,68%,152.6,0.85,0.12,0.21,0.19,35%,13%,1246,1115,170,309,272,2024,False,1.04,1.02,0.08,,,
vakk,NASR Esports,448,"['jett', 'raze', 'breach', 'killjoy', 'cypher']",1115,0.95,181.7,0.98,71%,123.0,0.66,0.2,0.08,0.07,28%,13%,734,746,224,89,83,2024,False,0.95,0.9,0.26,EMEAS,EMEAS,EMEAS
valdyn,Alter Ego,152,"['jett', 'cypher', 'sova', 'breach', 'skye']",777,1.03,198.8,1.02,74%,130.4,0.71,0.36,0.09,0.09,30%,13%,549,540,280,70,71,2024,True,1.03,0.92,0.34,Pacific,Pacific,Pacific
vandals,Six Karma,48,"['omen', 'harbor', 'brimstone']",504,0.89,183.7,0.85,66%,120.5,0.64,0.33,0.08,0.11,32%,16%,323,381,165,40,55,2024,False,0.89,0.75,0.4,Americas,Americas,Americas
veenx,Vision Esports,81,"['breach', 'omen', 'kayo', 'gekko', 'skye']",388,0.84,158.4,0.72,66%,105.2,0.55,0.37,0.05,0.06,30%,7%,212,295,144,19,22,2024,False,0.84,0.67,0.6,EMEAS,EMEAS,EMEAS
ventt,HOWL Esports,190,"['omen', 'brimstone', 'astra', 'harbor', 'viper']",1045,1.0,193.8,0.98,75%,126.3,0.69,0.4,0.09,0.09,32%,15%,726,744,418,91,90,2024,False,1.0,0.94,0.4,EMEAS,EMEAS,EMEAS
veqaj,Zerance,148,"['skye', 'jett', 'raze', 'breach', 'kayo']",617,1.11,208.7,1.11,75%,136.9,0.74,0.36,0.1,0.09,23%,15%,455,410,224,64,55,2024,False,1.11,0.96,0.29,EMEAS,EMEAS,EMEAS
vera,Disguised,234,"['jett', 'raze', 'neon']",971,1.11,250.9,1.17,71%,163.2,0.86,0.21,0.2,0.18,20%,14%,832,710,208,191,172,2024,False,1.11,1.03,0.1,Americas,Americas,Americas
vera,Disguised,234,"['jett', 'raze', 'neon']",971,1.11,250.9,1.17,71%,163.2,0.86,0.21,0.2,0.18,20%,14%,832,710,208,191,172,2024,False,1.11,1.03,0.1,Americas,Americas,Pacific
vera,Disguised,234,"['jett', 'raze', 'neon']",971,1.11,250.9,1.17,71%,163.2,0.86,0.21,0.2,0.18,20%,14%,832,710,208,191,172,2024,False,1.11,1.03,0.1,Americas,Pacific,Americas
vera,Disguised,234,"['jett', 'raze', 'neon']",971,1.11,250.9,1.17,71%,163.2,0.86,0.21,0.2,0.18,20%,14%,832,710,208,191,172,2024,False,1.11,1.03,0.1,Americas,Pacific,Pacific
vera,Disguised,234,"['jett', 'raze', 'neon']",971,1.11,250.9,1.17,71%,163.2,0.86,0.21,0.2,0.18,20%,14%,832,710,208,191,172,2024,False,1.11,1.03,0.1,Pacific,Americas,Americas
vera,Disguised,234,"['jett', 'raze', 'neon']",971,1.11,250.9,1.17,71%,163.2,0.86,0.21,0.2,0.18,20%,14%,832,710,208,191,172,2024,False,1.11,1.03,0.1,Pacific,Americas,Pacific
vera,Disguised,234,"['jett', 'raze', 'neon']",971,1.11,250.9,1.17,71%,163.2,0.86,0.21,0.2,0.18,20%,14%,832,710,208,191,172,2024,False,1.11,1.03,0.1,Pacific,Pacific,Americas
vera,Disguised,234,"['jett', 'raze', 'neon']",971,1.11,250.9,1.17,71%,163.2,0.86,0.21,0.2,0.18,20%,14%,832,710,208,191,172,2024,False,1.11,1.03,0.1,Pacific,Pacific,Pacific
vince,CGN Esports,330,"['omen', 'astra', 'brimstone', 'viper', 'sova']",1402,1.01,186.1,1.01,73%,120.6,0.67,0.38,0.06,0.07,22%,17%,938,930,526,86,99,2024,False,1.01,0.98,0.41,EMEAS,EMEAS,EMEAS
viness,Team Flash,265,"['omen', 'astra', 'viper']",488,0.99,199.3,0.97,74%,132.7,0.68,0.39,0.1,0.11,26%,10%,333,344,188,50,52,2024,False,0.99,0.82,0.41,Pacific,Pacific,Pacific
virtyy,E-Xolos LAZER,495,"['kayo', 'raze', 'skye', 'jett', 'breach']",528,1.02,250.7,1.05,72%,159.8,0.82,0.24,0.22,0.2,22%,,435,414,129,116,106,2024,False,1.02,0.86,0.14,Americas,Americas,Americas
vitie,apinaorkesteri,104,"['omen', 'astra', 'viper', 'sova', 'brimstone']",930,1.17,227.9,1.13,76%,148.7,0.8,0.39,0.08,0.07,29%,25%,747,660,365,79,64,2024,False,1.17,1.08,0.24,EMEAS,EMEAS,EMEAS
vizsla,FOCUSGG,138,"['killjoy', 'chamber', 'viper', 'cypher']",847,1.05,213.0,1.09,71%,144.0,0.74,0.2,0.12,0.1,31%,6%,625,576,172,102,83,2024,False,1.05,0.95,0.19,Pacific,Pacific,Pacific
volay,Ambitious Legend Gaming,13,"['sova', 'astra', 'skye', 'omen', 'cypher']",208,,166.9,0.81,,120.2,0.61,0.22,0.06,0.08,,,126,155,46,13,16,2024,False,0.97,0.7,0.33,China,China,China
vorwenn,Barça eSports,201,"['sova', 'jett', 'viper', 'fade', 'brimstone']",844,0.89,172.8,0.86,71%,114.9,0.6,0.29,0.06,0.08,30%,17%,508,594,241,49,69,2024,True,0.89,0.81,0.41,EMEAS,EMEAS,EMEAS
vow,VEC DAEJEON,105,"['killjoy', 'viper', 'sova', 'chamber', 'astra']",286,1.02,207.4,0.96,72%,142.9,0.69,0.31,0.09,0.13,30%,4%,197,205,88,25,38,2024,False,1.02,0.78,0.32,Pacific,Pacific,Pacific
vtagut,Falke Esports,326,"['omen', 'viper', 'astra', 'brimstone']",493,0.96,179.4,0.91,69%,119.4,0.65,0.34,0.07,0.09,32%,18%,321,353,169,35,45,2024,False,0.96,0.8,0.4,EMEAS,EMEAS,EMEAS
w0zzip,Fire Flux Esports,135,"['kayo', 'gekko', 'breach', 'omen', 'raze']",818,0.95,171.6,0.96,74%,113.0,0.6,0.33,0.06,0.07,26%,15%,494,517,274,48,57,2024,False,0.95,0.86,0.46,EMEAS,EMEAS,EMEAS
wackie,DSYRE,280,"['jett', 'raze', 'chamber', 'killjoy', 'kayo']",631,1.23,230.8,1.34,78%,147.4,0.82,0.36,0.11,0.08,29%,20%,518,388,225,68,49,2024,False,1.23,1.07,0.19,EMEAS,EMEAS,EMEAS
waddle,DSYRE,375,"['sova', 'sage', 'skye', 'fade', 'viper']",631,1.14,194.3,1.2,79%,131.1,0.7,0.33,0.06,0.05,30%,22%,444,369,209,38,33,2024,False,1.14,0.99,0.32,EMEAS,EMEAS,EMEAS
waken,Metizport,56,"['omen', 'viper', 'astra']",368,0.89,180.6,0.85,72%,114.0,0.65,0.34,0.09,0.12,31%,20%,240,281,126,34,43,2024,False,0.89,0.71,0.4,EMEAS,EMEAS,EMEAS
wanzeru,B8 Esports,117,"['raze', 'jett', 'neon']",907,1.05,240.2,1.05,68%,158.6,0.83,0.16,0.21,0.19,22%,11%,753,717,146,186,170,2024,False,1.05,0.96,0.1,EMEAS,EMEAS,EMEAS
water,Peace And Love,92,"['phoenix', 'breach', 'kayo', 'skye', 'gekko']",236,0.73,183.0,0.73,70%,124.7,0.63,0.22,0.15,0.22,26%,45%,148,202,51,36,51,2024,False,0.73,0.54,0.31,Pacific,Pacific,Pacific
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",982,1.12,217.6,1.15,74%,140.9,0.77,0.3,0.1,0.07,28%,18%,756,655,293,100,65,2024,False,1.12,1.04,0.22,Americas,Americas,Americas
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",982,1.12,217.6,1.15,74%,140.9,0.77,0.3,0.1,0.07,28%,18%,756,655,293,100,65,2024,False,1.12,1.04,0.22,Americas,Americas,Pacific
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",982,1.12,217.6,1.15,74%,140.9,0.77,0.3,0.1,0.07,28%,18%,756,655,293,100,65,2024,False,1.12,1.04,0.22,Americas,Pacific,Americas
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",982,1.12,217.6,1.15,74%,140.9,0.77,0.3,0.1,0.07,28%,18%,756,655,293,100,65,2024,False,1.12,1.04,0.22,Americas,Pacific,Pacific
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",982,1.12,217.6,1.15,74%,140.9,0.77,0.3,0.1,0.07,28%,18%,756,655,293,100,65,2024,False,1.12,1.04,0.22,Pacific,Americas,Americas
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",982,1.12,217.6,1.15,74%,140.9,0.77,0.3,0.1,0.07,28%,18%,756,655,293,100,65,2024,False,1.12,1.04,0.22,Pacific,Americas,Pacific
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",982,1.12,217.6,1.15,74%,140.9,0.77,0.3,0.1,0.07,28%,18%,756,655,293,100,65,2024,False,1.12,1.04,0.22,Pacific,Pacific,Americas
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",982,1.12,217.6,1.15,74%,140.9,0.77,0.3,0.1,0.07,28%,18%,756,655,293,100,65,2024,False,1.12,1.04,0.22,Pacific,Pacific,Pacific
weber,Five Ace Esports,49,"['sova', 'kayo', 'fade', 'skye']",355,0.81,168.4,0.79,64%,114.1,0.59,0.3,0.07,0.11,30%,17%,209,263,106,26,40,2024,False,0.81,0.64,0.44,Pacific,Pacific,Pacific
werlass,Digital Athletics,191,"['kayo', 'viper', 'breach', 'sova', 'skye']",334,1.02,203.4,1.0,74%,131.4,0.68,0.28,0.08,0.1,29%,14%,227,227,95,28,32,2024,True,1.02,0.8,0.3,EMEAS,EMEAS,EMEAS
wild0reoo,Team Secret,206,"['viper', 'raze', 'skye', 'sova', 'jett']",310,0.99,187.3,0.95,74%,124.8,0.65,0.35,0.09,0.09,29%,12%,202,212,109,28,27,2024,False,0.99,0.76,0.41,Pacific,Pacific,Pacific
